"Town/County","FIPS","Year","Town Profile Year","Measure Type","Variable","Value"
"Canterbury","0901512130",2014,2016,"Number","Housing Units Built Before 1950",362
"Canterbury","0901512130",2014,2016,"Percent","Housing Units Built Before 1950",17.8
"Canterbury","0901512130",2015,2017,"Number","Total Housing Units",2026
"Canterbury","0901512130",2015,2017,"Number","Housing Units Built Before 1950",342
"Canterbury","0901512130",2015,2017,"Percent","Housing Units Built Before 1950",16.9
"Canterbury","0901512130",2016,2018,"Number","Total Housing Units",1962
"Canterbury","0901512130",2016,2018,"Number","Housing Units Built Before 1950",319
"Canterbury","0901512130",2016,2018,"Percent","Housing Units Built Before 1950",16.3
"Canterbury","0901512130",2017,2019,"Number","Total Housing Units",1987
"Canterbury","0901512130",2017,2019,"Number","Housing Units Built Before 1950",340
"Canterbury","0901512130",2017,2019,"Percent","Housing Units Built Before 1950",17.1
"Canterbury","0901512130",2018,2020,"Number","Total Housing Units",2032
"Canterbury","0901512130",2018,2020,"Number","Housing Units Built Before 1950",355
"Canterbury","0901512130",2018,2020,"Percent","Housing Units Built Before 1950",17.5
"Canton","0900312270",2013,2015,"Number","Total Housing Units",4280
"Canton","0900312270",2013,2015,"Number","Housing Units Built Before 1950",1170
"Canton","0900312270",2013,2015,"Percent","Housing Units Built Before 1950",27.3
"Canton","0900312270",2014,2016,"Number","Total Housing Units",4358
"Canton","0900312270",2014,2016,"Number","Housing Units Built Before 1950",1336
"Canton","0900312270",2014,2016,"Percent","Housing Units Built Before 1950",30.7
"Canton","0900312270",2015,2017,"Number","Total Housing Units",4321
"Canton","0900312270",2015,2017,"Number","Housing Units Built Before 1950",1192
"Canton","0900312270",2015,2017,"Percent","Housing Units Built Before 1950",27.6
"Canton","0900312270",2016,2018,"Number","Total Housing Units",4340
"Canton","0900312270",2016,2018,"Number","Housing Units Built Before 1950",1053
"Canton","0900312270",2016,2018,"Percent","Housing Units Built Before 1950",24.3
"Canton","0900312270",2017,2019,"Number","Total Housing Units",4389
"Canton","0900312270",2017,2019,"Number","Housing Units Built Before 1950",904
"Canton","0900312270",2017,2019,"Percent","Housing Units Built Before 1950",20.6
"Canton","0900312270",2018,2020,"Number","Total Housing Units",4379
"Canton","0900312270",2018,2020,"Number","Housing Units Built Before 1950",960
"Canton","0900312270",2018,2020,"Percent","Housing Units Built Before 1950",21.9
"Chaplin","0901513810",2013,2015,"Number","Total Housing Units",972
"Chaplin","0901513810",2013,2015,"Number","Housing Units Built Before 1950",328
"Chaplin","0901513810",2013,2015,"Percent","Housing Units Built Before 1950",33.7
"Chaplin","0901513810",2014,2016,"Number","Total Housing Units",958
"Chaplin","0901513810",2014,2016,"Number","Housing Units Built Before 1950",288
"Chaplin","0901513810",2014,2016,"Percent","Housing Units Built Before 1950",30.1
"Chaplin","0901513810",2015,2017,"Number","Total Housing Units",938
"Chaplin","0901513810",2015,2017,"Number","Housing Units Built Before 1950",281
"Chaplin","0901513810",2015,2017,"Percent","Housing Units Built Before 1950",30
"Chaplin","0901513810",2016,2018,"Number","Total Housing Units",961
"Chaplin","0901513810",2016,2018,"Number","Housing Units Built Before 1950",250
"Chaplin","0901513810",2016,2018,"Percent","Housing Units Built Before 1950",26
"Chaplin","0901513810",2017,2019,"Number","Total Housing Units",951
"Chaplin","0901513810",2017,2019,"Number","Housing Units Built Before 1950",236
"Chaplin","0901513810",2017,2019,"Percent","Housing Units Built Before 1950",24.8
"Chaplin","0901513810",2018,2020,"Number","Total Housing Units",1007
"Chaplin","0901513810",2018,2020,"Number","Housing Units Built Before 1950",233
"Chaplin","0901513810",2018,2020,"Percent","Housing Units Built Before 1950",23.1
"Cheshire","0900914160",2013,2015,"Number","Total Housing Units",10149
"Cheshire","0900914160",2013,2015,"Number","Housing Units Built Before 1950",1464
"Cheshire","0900914160",2013,2015,"Percent","Housing Units Built Before 1950",14.4
"Cheshire","0900914160",2014,2016,"Number","Total Housing Units",10209
"Cheshire","0900914160",2014,2016,"Number","Housing Units Built Before 1950",1503
"Cheshire","0900914160",2014,2016,"Percent","Housing Units Built Before 1950",14.7
"Cheshire","0900914160",2015,2017,"Number","Total Housing Units",10413
"Cheshire","0900914160",2015,2017,"Number","Housing Units Built Before 1950",1418
"Cheshire","0900914160",2015,2017,"Percent","Housing Units Built Before 1950",13.6
"Cheshire","0900914160",2016,2018,"Number","Total Housing Units",10623
"Cheshire","0900914160",2016,2018,"Number","Housing Units Built Before 1950",1462
"Cheshire","0900914160",2016,2018,"Percent","Housing Units Built Before 1950",13.8
"Cheshire","0900914160",2017,2019,"Number","Total Housing Units",11003
"Cheshire","0900914160",2017,2019,"Number","Housing Units Built Before 1950",1639
"Cheshire","0900914160",2017,2019,"Percent","Housing Units Built Before 1950",14.9
"Cheshire","0900914160",2018,2020,"Number","Total Housing Units",10967
"Cheshire","0900914160",2018,2020,"Number","Housing Units Built Before 1950",1654
"Cheshire","0900914160",2018,2020,"Percent","Housing Units Built Before 1950",15.1
"Chester","0900714300",2013,2015,"Number","Total Housing Units",2049
"Chester","0900714300",2013,2015,"Number","Housing Units Built Before 1950",790
"Chester","0900714300",2013,2015,"Percent","Housing Units Built Before 1950",38.6
"Chester","0900714300",2014,2016,"Number","Total Housing Units",2096
"Chester","0900714300",2014,2016,"Number","Housing Units Built Before 1950",759
"Chester","0900714300",2014,2016,"Percent","Housing Units Built Before 1950",36.2
"Chester","0900714300",2015,2017,"Number","Total Housing Units",2091
"Chester","0900714300",2015,2017,"Number","Housing Units Built Before 1950",779
"Chester","0900714300",2015,2017,"Percent","Housing Units Built Before 1950",37.3
"Chester","0900714300",2016,2018,"Number","Total Housing Units",2147
"Chester","0900714300",2016,2018,"Number","Housing Units Built Before 1950",742
"Chester","0900714300",2016,2018,"Percent","Housing Units Built Before 1950",34.6
"Chester","0900714300",2017,2019,"Number","Total Housing Units",2069
"Chester","0900714300",2017,2019,"Number","Housing Units Built Before 1950",738
"Chester","0900714300",2017,2019,"Percent","Housing Units Built Before 1950",35.7
"Chester","0900714300",2018,2020,"Number","Total Housing Units",2002
"Chester","0900714300",2018,2020,"Number","Housing Units Built Before 1950",703
"Chester","0900714300",2018,2020,"Percent","Housing Units Built Before 1950",35.1
"Clinton","0900715350",2013,2015,"Number","Total Housing Units",6049
"Clinton","0900715350",2013,2015,"Number","Housing Units Built Before 1950",1242
"Clinton","0900715350",2013,2015,"Percent","Housing Units Built Before 1950",20.5
"Clinton","0900715350",2014,2016,"Number","Total Housing Units",6001
"Clinton","0900715350",2014,2016,"Number","Housing Units Built Before 1950",1248
"Clinton","0900715350",2014,2016,"Percent","Housing Units Built Before 1950",20.8
"Clinton","0900715350",2015,2017,"Number","Total Housing Units",6157
"Clinton","0900715350",2015,2017,"Number","Housing Units Built Before 1950",1267
"Clinton","0900715350",2015,2017,"Percent","Housing Units Built Before 1950",20.6
"Clinton","0900715350",2016,2018,"Number","Total Housing Units",6091
"Clinton","0900715350",2016,2018,"Number","Housing Units Built Before 1950",1325
"Clinton","0900715350",2016,2018,"Percent","Housing Units Built Before 1950",21.8
"Clinton","0900715350",2017,2019,"Number","Total Housing Units",6123
"Clinton","0900715350",2017,2019,"Number","Housing Units Built Before 1950",1205
"Clinton","0900715350",2017,2019,"Percent","Housing Units Built Before 1950",19.7
"Clinton","0900715350",2018,2020,"Number","Total Housing Units",6234
"Clinton","0900715350",2018,2020,"Number","Housing Units Built Before 1950",1105
"Clinton","0900715350",2018,2020,"Percent","Housing Units Built Before 1950",17.7
"Colchester","0901115910",2013,2015,"Number","Total Housing Units",6218
"Colchester","0901115910",2013,2015,"Number","Housing Units Built Before 1950",852
"Colchester","0901115910",2013,2015,"Percent","Housing Units Built Before 1950",13.7
"Colchester","0901115910",2014,2016,"Number","Total Housing Units",6268
"Colchester","0901115910",2014,2016,"Number","Housing Units Built Before 1950",768
"Colchester","0901115910",2014,2016,"Percent","Housing Units Built Before 1950",12.3
"Colchester","0901115910",2015,2017,"Number","Total Housing Units",6209
"Colchester","0901115910",2015,2017,"Number","Housing Units Built Before 1950",705
"Colchester","0901115910",2015,2017,"Percent","Housing Units Built Before 1950",11.4
"Colchester","0901115910",2016,2018,"Number","Total Housing Units",6364
"Colchester","0901115910",2016,2018,"Number","Housing Units Built Before 1950",617
"Colchester","0901115910",2016,2018,"Percent","Housing Units Built Before 1950",9.7
"Colchester","0901115910",2017,2019,"Number","Total Housing Units",6415
"Colchester","0901115910",2017,2019,"Number","Housing Units Built Before 1950",676
"Colchester","0901115910",2017,2019,"Percent","Housing Units Built Before 1950",10.5
"Colchester","0901115910",2018,2020,"Number","Total Housing Units",6464
"Colchester","0901115910",2018,2020,"Number","Housing Units Built Before 1950",579
"Colchester","0901115910",2018,2020,"Percent","Housing Units Built Before 1950",9
"Colebrook","0900516050",2013,2015,"Number","Total Housing Units",727
"Colebrook","0900516050",2013,2015,"Number","Housing Units Built Before 1950",245
"Colebrook","0900516050",2013,2015,"Percent","Housing Units Built Before 1950",33.7
"Colebrook","0900516050",2014,2016,"Number","Total Housing Units",773
"Colebrook","0900516050",2014,2016,"Number","Housing Units Built Before 1950",263
"Colebrook","0900516050",2014,2016,"Percent","Housing Units Built Before 1950",34
"Colebrook","0900516050",2015,2017,"Number","Total Housing Units",801
"Colebrook","0900516050",2015,2017,"Number","Housing Units Built Before 1950",284
"Colebrook","0900516050",2015,2017,"Percent","Housing Units Built Before 1950",35.5
"Colebrook","0900516050",2016,2018,"Number","Total Housing Units",829
"Colebrook","0900516050",2016,2018,"Number","Housing Units Built Before 1950",325
"Colebrook","0900516050",2016,2018,"Percent","Housing Units Built Before 1950",39.2
"Colebrook","0900516050",2017,2019,"Number","Total Housing Units",807
"Colebrook","0900516050",2017,2019,"Number","Housing Units Built Before 1950",294
"Colebrook","0900516050",2017,2019,"Percent","Housing Units Built Before 1950",36.4
"Colebrook","0900516050",2018,2020,"Number","Total Housing Units",806
"Colebrook","0900516050",2018,2020,"Number","Housing Units Built Before 1950",293
"Colebrook","0900516050",2018,2020,"Percent","Housing Units Built Before 1950",36.4
"Columbia","0901316400",2013,2015,"Number","Total Housing Units",2276
"Columbia","0901316400",2013,2015,"Number","Housing Units Built Before 1950",431
"Columbia","0901316400",2013,2015,"Percent","Housing Units Built Before 1950",18.9
"Columbia","0901316400",2014,2016,"Number","Total Housing Units",2210
"Columbia","0901316400",2014,2016,"Number","Housing Units Built Before 1950",464
"Columbia","0901316400",2014,2016,"Percent","Housing Units Built Before 1950",21
"Columbia","0901316400",2015,2017,"Number","Total Housing Units",2159
"Columbia","0901316400",2015,2017,"Number","Housing Units Built Before 1950",414
"Columbia","0901316400",2015,2017,"Percent","Housing Units Built Before 1950",19.2
"Columbia","0901316400",2016,2018,"Number","Total Housing Units",2199
"Columbia","0901316400",2016,2018,"Number","Housing Units Built Before 1950",362
"Columbia","0901316400",2016,2018,"Percent","Housing Units Built Before 1950",16.5
"Columbia","0901316400",2017,2019,"Number","Total Housing Units",2268
"Columbia","0901316400",2017,2019,"Number","Housing Units Built Before 1950",369
"Columbia","0901316400",2017,2019,"Percent","Housing Units Built Before 1950",16.3
"Columbia","0901316400",2018,2020,"Number","Total Housing Units",2207
"Columbia","0901316400",2018,2020,"Number","Housing Units Built Before 1950",339
"Columbia","0901316400",2018,2020,"Percent","Housing Units Built Before 1950",15.4
"Connecticut","09",2013,2015,"Number","Total Housing Units",1486995
"Connecticut","09",2013,2015,"Number","Housing Units Built Before 1950",442329
"Connecticut","09",2013,2015,"Percent","Housing Units Built Before 1950",29.7
"Connecticut","09",2014,2016,"Number","Total Housing Units",1490381
"Connecticut","09",2014,2016,"Number","Housing Units Built Before 1950",438813
"Connecticut","09",2014,2016,"Percent","Housing Units Built Before 1950",29.4
"Connecticut","09",2015,2017,"Number","Total Housing Units",1491786
"Connecticut","09",2015,2017,"Number","Housing Units Built Before 1950",437082
"Connecticut","09",2015,2017,"Percent","Housing Units Built Before 1950",29.3
"Connecticut","09",2016,2018,"Number","Total Housing Units",1493798
"Connecticut","09",2016,2018,"Number","Housing Units Built Before 1950",439768
"Connecticut","09",2016,2018,"Percent","Housing Units Built Before 1950",29.4
"Connecticut","09",2017,2019,"Number","Total Housing Units",1507711
"Connecticut","09",2017,2019,"Number","Housing Units Built Before 1950",442262
"Connecticut","09",2017,2019,"Percent","Housing Units Built Before 1950",29.3
"Connecticut","09",2018,2020,"Number","Total Housing Units",1512305
"Connecticut","09",2018,2020,"Number","Housing Units Built Before 1950",442189
"Connecticut","09",2018,2020,"Percent","Housing Units Built Before 1950",29.2
"Cornwall","0900517240",2013,2015,"Number","Total Housing Units",984
"Cornwall","0900517240",2013,2015,"Number","Housing Units Built Before 1950",465
"Cornwall","0900517240",2013,2015,"Percent","Housing Units Built Before 1950",47.3
"Cornwall","0900517240",2014,2016,"Number","Total Housing Units",1002
"Cornwall","0900517240",2014,2016,"Number","Housing Units Built Before 1950",487
"Cornwall","0900517240",2014,2016,"Percent","Housing Units Built Before 1950",48.6
"Cornwall","0900517240",2015,2017,"Number","Total Housing Units",1020
"Cornwall","0900517240",2015,2017,"Number","Housing Units Built Before 1950",489
"Cornwall","0900517240",2015,2017,"Percent","Housing Units Built Before 1950",47.9
"Cornwall","0900517240",2016,2018,"Number","Total Housing Units",1043
"Cornwall","0900517240",2016,2018,"Number","Housing Units Built Before 1950",483
"Cornwall","0900517240",2016,2018,"Percent","Housing Units Built Before 1950",46.3
"Cornwall","0900517240",2017,2019,"Number","Total Housing Units",1028
"Cornwall","0900517240",2017,2019,"Number","Housing Units Built Before 1950",455
"Cornwall","0900517240",2017,2019,"Percent","Housing Units Built Before 1950",44.3
"Cornwall","0900517240",2018,2020,"Number","Total Housing Units",1042
"Cornwall","0900517240",2018,2020,"Number","Housing Units Built Before 1950",481
"Cornwall","0900517240",2018,2020,"Percent","Housing Units Built Before 1950",46.2
"Coventry","0901317800",2013,2015,"Number","Total Housing Units",5062
