"Town/County","FIPS","Year","Town Profile Year","Measure Type","Variable","Value"
"Windsor","0900387000",2013,2016,"Percent","Housing Units Built Before 1950",21.6
"Windsor","0900387000",2015,2017,"Number","Total Housing Units",11671
"Windsor","0900387000",2015,2017,"Number","Housing Units Built Before 1950",2563
"Windsor","0900387000",2015,2017,"Percent","Housing Units Built Before 1950",22
"Windsor","0900387000",2016,2018,"Number","Total Housing Units",11553
"Windsor","0900387000",2016,2018,"Number","Housing Units Built Before 1950",2629
"Windsor","0900387000",2016,2018,"Percent","Housing Units Built Before 1950",22.8
"Windsor Locks","0900387070",2013,2016,"Number","Total Housing Units",5521
"Windsor Locks","0900387070",2013,2016,"Number","Housing Units Built Before 1950",1257
"Windsor Locks","0900387070",2013,2016,"Percent","Housing Units Built Before 1950",22.8
"Windsor Locks","0900387070",2015,2017,"Number","Total Housing Units",5295
"Windsor Locks","0900387070",2015,2017,"Number","Housing Units Built Before 1950",1267
"Windsor Locks","0900387070",2015,2017,"Percent","Housing Units Built Before 1950",23.9
"Windsor Locks","0900387070",2016,2018,"Number","Total Housing Units",5424
"Windsor Locks","0900387070",2016,2018,"Number","Housing Units Built Before 1950",1183
"Windsor Locks","0900387070",2016,2018,"Percent","Housing Units Built Before 1950",21.8
"Wolcott","0900987560",2013,2016,"Number","Total Housing Units",6195
"Wolcott","0900987560",2013,2016,"Number","Housing Units Built Before 1950",920
"Wolcott","0900987560",2013,2016,"Percent","Housing Units Built Before 1950",14.9
"Wolcott","0900987560",2015,2017,"Number","Total Housing Units",6043
"Wolcott","0900987560",2015,2017,"Number","Housing Units Built Before 1950",853
"Wolcott","0900987560",2015,2017,"Percent","Housing Units Built Before 1950",14.1
"Wolcott","0900987560",2016,2018,"Number","Total Housing Units",6070
"Wolcott","0900987560",2016,2018,"Number","Housing Units Built Before 1950",939
"Wolcott","0900987560",2016,2018,"Percent","Housing Units Built Before 1950",15.5
"Woodbridge","0900987700",2013,2016,"Number","Total Housing Units",3366
"Woodbridge","0900987700",2013,2016,"Number","Housing Units Built Before 1950",675
"Woodbridge","0900987700",2013,2016,"Percent","Housing Units Built Before 1950",20.1
"Woodbridge","0900987700",2015,2017,"Number","Total Housing Units",3224
"Woodbridge","0900987700",2015,2017,"Number","Housing Units Built Before 1950",659
"Woodbridge","0900987700",2015,2017,"Percent","Housing Units Built Before 1950",20.4
"Woodbridge","0900987700",2016,2018,"Number","Total Housing Units",3119
"Woodbridge","0900987700",2016,2018,"Number","Housing Units Built Before 1950",682
"Woodbridge","0900987700",2016,2018,"Percent","Housing Units Built Before 1950",21.9
"Woodbury","0900587910",2013,2016,"Number","Total Housing Units",4614
"Woodbury","0900587910",2013,2016,"Number","Housing Units Built Before 1950",922
"Woodbury","0900587910",2013,2016,"Percent","Housing Units Built Before 1950",20
"Woodbury","0900587910",2015,2017,"Number","Total Housing Units",4462
"Woodbury","0900587910",2015,2017,"Number","Housing Units Built Before 1950",1053
"Woodbury","0900587910",2015,2017,"Percent","Housing Units Built Before 1950",23.6
"Woodbury","0900587910",2016,2018,"Number","Total Housing Units",4514
"Woodbury","0900587910",2016,2018,"Number","Housing Units Built Before 1950",1081
"Woodbury","0900587910",2016,2018,"Percent","Housing Units Built Before 1950",23.9
"Woodstock","0901588190",2013,2016,"Number","Total Housing Units",3694
"Woodstock","0901588190",2013,2016,"Number","Housing Units Built Before 1950",799
"Woodstock","0901588190",2013,2016,"Percent","Housing Units Built Before 1950",21.6
"Woodstock","0901588190",2015,2017,"Number","Total Housing Units",3809
"Woodstock","0901588190",2015,2017,"Number","Housing Units Built Before 1950",696
"Woodstock","0901588190",2015,2017,"Percent","Housing Units Built Before 1950",18.3
"Woodstock","0901588190",2016,2018,"Number","Total Housing Units",3825
"Woodstock","0901588190",2016,2018,"Number","Housing Units Built Before 1950",636
"Woodstock","0901588190",2016,2018,"Percent","Housing Units Built Before 1950",16.6
